age,body type,bust size,category,fit,height,rating,rented for,size,weight,user_id,item_id
22,hourglass,34d,dress,fit,"5' 8""",10,formal affair,12,140lbs,3873,743
22,hourglass,34d,gown,fit,"5' 8""",10,formal affair,13,140lbs,3873,762
22,hourglass,34d,dress,fit,"5' 8""",10,wedding,12,140lbs,3873,875
22,hourglass,34d,dress,fit,"5' 8""",10,formal affair,12,140lbs,3873,1043
22,hourglass,34d,dress,fit,"5' 8""",10,party,12,140lbs,3873,1143
22,hourglass,34d,dress,large,"5' 8""",10,formal affair,12,140lbs,3873,1210
22,hourglass,34d,dress,fit,"5' 8""",10,date,12,140lbs,3873,1723
22,hourglass,34d,jumpsuit,fit,"5' 8""",10,party,12,140lbs,3873,1916
40,athletic,32d,dress,fit,"5' 3""",10,other,4,123lbs,44433,105
40,athletic,32d,gown,fit,"5' 3""",10,formal affair,1,123lbs,44433,158
40,athletic,32d,dress,fit,"5' 3""",10,other,1,123lbs,44433,286
40,athletic,32d,dress,fit,"5' 3""",10,other,1,123lbs,44433,846
40,athletic,32d,sheath,fit,"5' 3""",10,formal affair,1,123lbs,44433,974
40,athletic,32d,gown,small,"5' 3""",10,formal affair,4,123lbs,44433,1040
31,hourglass,32dd,dress,large,"5' 6""",8,wedding,8,130lbs,35469,105
31,hourglass,32dd,dress,fit,"5' 6""",8,formal affair,8,130lbs,35469,245
31,hourglass,32dd,dress,large,"5' 6""",10,wedding,4,130lbs,35469,920
31,hourglass,32dd,dress,large,"5' 6""",8,formal affair,8,130lbs,35469,1210
31,hourglass,32dd,dress,fit,"5' 6""",10,wedding,8,130lbs,35469,1719
31,hourglass,32dd,dress,fit,"5' 6""",6,other,8,130lbs,35469,3971
31,hourglass,32dd,dress,fit,"5' 6""",4,wedding,8,130lbs,35469,2605
29,athletic,32b,dress,large,"5' 7""",10,wedding,4,125lbs,3742,105
29,athletic,32b,gown,fit,"5' 7""",8,wedding,4,125lbs,3742,272
29,athletic,32b,gown,small,"5' 7""",8,wedding,12,125lbs,3742,1093
29,athletic,32b,dress,small,"5' 7""",10,formal affair,12,125lbs,3742,629
29,athletic,32b,gown,large,"5' 7""",8,wedding,8,125lbs,3742,2234
29,athletic,32b,dress,small,"5' 7""",10,party,12,125lbs,3742,4731
27,athletic,36a,dress,fit,"5' 9""",10,wedding,8,148lbs,16760,105
27,athletic,36a,dress,fit,"5' 9""",8,work,12,148lbs,16760,627
27,athletic,36a,dress,small,"5' 9""",4,everyday,12,148lbs,16760,793
27,athletic,36a,dress,fit,"5' 9""",10,wedding,12,148lbs,16760,367
27,athletic,36a,dress,fit,"5' 9""",10,party,8,148lbs,16760,2000
27,athletic,36a,jumpsuit,small,"5' 9""",4,work,14,148lbs,16760,3437
29,hourglass,34d,dress,fit,"5' 4""",8,wedding,16,145lbs,29420,105
29,hourglass,34d,dress,fit,"5' 4""",10,party,16,145lbs,29420,744
29,hourglass,34d,dress,small,"5' 4""",8,wedding,20,145lbs,29420,924
29,hourglass,34d,dress,fit,"5' 4""",8,party,14,145lbs,29420,1184
29,hourglass,34d,romper,small,"5' 4""",8,party,20,145lbs,29420,3399
36,hourglass,34ddd/e,dress,large,"5' 5""",10,formal affair,4,125lbs,2158,105
36,hourglass,34ddd/e,sheath,large,"5' 5""",10,date,4,125lbs,2158,205
36,hourglass,34ddd/e,gown,fit,"5' 5""",10,wedding,8,125lbs,2158,238
36,hourglass,34ddd/e,dress,fit,"5' 5""",6,vacation,8,125lbs,2158,319
36,hourglass,34ddd/e,suit,small,"5' 5""",8,vacation,4,125lbs,2158,365
36,hourglass,34ddd/e,jumpsuit,fit,"5' 5""",10,vacation,8,125lbs,2158,752
36,hourglass,34ddd/e,blazer,fit,"5' 5""",10,work,4,125lbs,2158,989
36,hourglass,34ddd/e,down,fit,"5' 5""",8,everyday,8,125lbs,2158,1261
36,hourglass,34ddd/e,jumpsuit,fit,"5' 5""",10,vacation,4,125lbs,2158,1693
36,hourglass,34ddd/e,sheath,fit,"5' 5""",10,vacation,4,125lbs,2158,2958
36,hourglass,34ddd/e,top,fit,"5' 5""",8,everyday,8,125lbs,2158,3348
36,hourglass,34ddd/e,cardigan,fit,"5' 5""",10,everyday,8,125lbs,2158,3813
32,athletic,32b,dress,large,"5' 4""",10,wedding,1,120lbs,8525,105
32,athletic,32b,romper,large,"5' 4""",6,other,8,120lbs,8525,596
32,athletic,32b,gown,fit,"5' 4""",10,wedding,8,120lbs,8525,115
32,athletic,32b,maxi,fit,"5' 4""",8,vacation,8,120lbs,8525,2417
32,athletic,32b,gown,large,"5' 4""",8,wedding,14,120lbs,8525,2784
32,athletic,32b,sheath,fit,"5' 4""",10,date,8,120lbs,8525,3538
37,athletic,34c,dress,small,"5' 6""",10,work,16,160lbs,114,106
37,athletic,34c,jacket,fit,"5' 6""",10,work,16,160lbs,114,361
37,athletic,34c,dress,fit,"5' 6""",10,party,16,160lbs,114,1669
37,athletic,34c,dress,large,"5' 6""",6,everyday,16,160lbs,114,2290
37,athletic,34c,dress,fit,"5' 6""",10,date,12,160lbs,114,180
37,athletic,34c,dress,large,"5' 6""",8,work,16,160lbs,114,1479
44,hourglass,36c,dress,fit,"5' 9""",8,work,24,160lbs,175,106
44,hourglass,36c,gown,fit,"5' 9""",10,formal affair,21,160lbs,175,151
44,hourglass,36c,dress,fit,"5' 9""",10,other,24,160lbs,175,302
44,hourglass,36c,dress,fit,"5' 9""",10,work,20,160lbs,175,793
44,hourglass,36c,sheath,fit,"5' 9""",10,formal affair,24,160lbs,175,855
44,hourglass,36c,dress,fit,"5' 9""",10,work,20,160lbs,175,966
44,hourglass,36c,dress,fit,"5' 9""",8,everyday,20,160lbs,175,1205
44,hourglass,36c,dress,fit,"5' 9""",10,work,20,160lbs,175,2036
44,hourglass,36c,dress,fit,"5' 9""",6,work,20,160lbs,175,2043
44,hourglass,36c,dress,fit,"5' 9""",8,work,20,160lbs,175,2229
44,hourglass,36c,dress,fit,"5' 9""",10,work,20,160lbs,175,2374
44,hourglass,36c,dress,fit,"5' 9""",8,work,20,160lbs,175,3108
44,hourglass,36c,dress,large,"5' 9""",6,work,20,160lbs,175,3501
44,hourglass,36c,dress,fit,"5' 9""",10,other,20,160lbs,175,2976
44,hourglass,36c,gown,fit,"5' 9""",10,formal affair,20,160lbs,175,3691
29,athletic,34b,dress,fit,"5' 3""",10,work,8,125lbs,4771,106
29,athletic,34b,jumpsuit,large,"5' 3""",10,everyday,8,125lbs,4771,1678
29,athletic,34b,romper,small,"5' 3""",10,everyday,8,125lbs,4771,2873
29,athletic,34b,romper,small,"5' 3""",10,everyday,14,125lbs,4771,2998
29,athletic,34b,jumpsuit,fit,"5' 3""",8,formal affair,8,125lbs,4771,3161
47,athletic,34c,dress,fit,"5' 6""",10,work,12,125lbs,6200,106
47,athletic,34c,sheath,fit,"5' 6""",10,work,14,125lbs,6200,447
47,athletic,34c,sheath,fit,"5' 6""",10,work,14,125lbs,6200,1461
47,athletic,34c,sheath,fit,"5' 6""",10,work,12,125lbs,6200,1554
47,athletic,34c,dress,small,"5' 6""",6,work,12,125lbs,6200,1770
47,athletic,34c,sheath,fit,"5' 6""",10,work,14,125lbs,6200,1953
47,athletic,34c,dress,fit,"5' 6""",10,work,12,125lbs,6200,2374
47,athletic,34c,dress,small,"5' 6""",8,work,8,125lbs,6200,2530
47,athletic,34c,dress,small,"5' 6""",6,work,12,125lbs,6200,2561
47,athletic,34c,sheath,fit,"5' 6""",10,work,12,125lbs,6200,2877
47,athletic,34c,dress,fit,"5' 6""",10,other,12,125lbs,6200,3155
47,athletic,34c,jumpsuit,fit,"5' 6""",10,party,12,125lbs,6200,2986
47,athletic,34c,sheath,fit,"5' 6""",6,work,14,125lbs,6200,1745
47,athletic,34c,sheath,fit,"5' 6""",10,work,12,125lbs,6200,4198
40,hourglass,36dd,dress,fit,"5' 9""",10,work,16,150lbs,40664,106
40,hourglass,36dd,skirt,fit,"5' 9""",8,work,14,150lbs,40664,551
40,hourglass,36dd,dress,fit,"5' 9""",6,work,16,150lbs,40664,1475
40,hourglass,36dd,dress,small,"5' 9""",10,work,16,150lbs,40664,1612
40,hourglass,36dd,dress,large,"5' 9""",10,wedding,12,150lbs,40664,2304
40,hourglass,36dd,sheath,fit,"5' 9""",10,date,12,150lbs,40664,3303
40,hourglass,36dd,jacket,fit,"5' 9""",10,everyday,12,150lbs,40664,669
47,full bust,32d,dress,fit,"5' 3""",10,work,8,127lbs,19196,106
47,full bust,32d,dress,small,"5' 3""",8,work,8,127lbs,19196,911
47,full bust,32d,gown,small,"5' 3""",6,wedding,9,127lbs,19196,887
47,full bust,32d,dress,fit,"5' 3""",8,other,8,127lbs,19196,2261
47,full bust,32d,gown,fit,"5' 3""",8,wedding,8,127lbs,19196,2349
47,full bust,32d,dress,fit,"5' 3""",10,everyday,8,127lbs,19196,3005
47,full bust,32d,gown,fit,"5' 3""",8,wedding,11,127lbs,19196,3386
47,full bust,32d,dress,fit,"5' 3""",10,everyday,8,127lbs,19196,4429
37,athletic,34a,dress,fit,"5' 10""",8,work,12,135lbs,1467,106
37,athletic,34a,sheath,fit,"5' 10""",8,everyday,8,135lbs,1467,464
37,athletic,34a,jumpsuit,large,"5' 10""",10,work,8,135lbs,1467,468
37,athletic,34a,dress,fit,"5' 10""",8,work,8,135lbs,1467,939
37,athletic,34a,dress,large,"5' 10""",10,work,14,135lbs,1467,991
37,athletic,34a,dress,large,"5' 10""",8,everyday,12,135lbs,1467,1787
37,athletic,34a,dress,small,"5' 10""",8,everyday,12,135lbs,1467,1177
37,athletic,34a,romper,large,"5' 10""",10,everyday,14,135lbs,1467,2898
37,athletic,34a,dress,fit,"5' 10""",10,work,12,135lbs,1467,4142
37,athletic,34a,dress,large,"5' 10""",8,everyday,12,135lbs,1467,4470
37,athletic,34a,dress,fit,"5' 10""",8,everyday,12,135lbs,1467,5033
37,athletic,34a,jumpsuit,fit,"5' 10""",8,work,12,135lbs,1467,5377
38,hourglass,32c,dress,fit,"5' 4""",8,work,4,125lbs,13782,106
38,hourglass,32c,dress,small,"5' 4""",10,wedding,8,125lbs,13782,2614
38,hourglass,32c,dress,large,"5' 4""",10,party,4,125lbs,13782,3001
38,hourglass,32c,top,large,"5' 4""",8,work,4,125lbs,13782,3054
38,hourglass,32c,top,small,"5' 4""",8,work,8,125lbs,13782,1922
38,hourglass,32c,top,small,"5' 4""",8,work,8,125lbs,13782,4099
38,hourglass,32c,dress,fit,"5' 4""",10,party,4,125lbs,13782,4464
38,hourglass,32c,dress,fit,"5' 4""",10,work,4,125lbs,13782,5347
55,straight & narrow,36c,dress,small,"5' 7""",8,work,20,140lbs,4925,106
55,straight & narrow,36c,jumpsuit,fit,"5' 7""",10,work,16,140lbs,4925,570
55,straight & narrow,36c,top,fit,"5' 7""",10,work,14,140lbs,4925,830
55,straight & narrow,36c,dress,small,"5' 7""",8,work,14,140lbs,4925,1254
55,straight & narrow,36c,dress,fit,"5' 7""",10,work,16,140lbs,4925,1378
55,straight & narrow,36c,skirt,fit,"5' 7""",4,work,14,140lbs,4925,2017
55,straight & narrow,36c,sheath,fit,"5' 7""",10,work,20,140lbs,4925,1962
55,straight & narrow,36c,dress,small,"5' 7""",8,work,16,140lbs,4925,2374
55,straight & narrow,36c,skirt,small,"5' 7""",8,work,12,140lbs,4925,2978
55,straight & narrow,36c,skirt,fit,"5' 7""",10,work,14,140lbs,4925,3347
55,straight & narrow,36c,dress,small,"5' 7""",6,work,20,140lbs,4925,3590
55,straight & narrow,36c,sheath,fit,"5' 7""",8,work,20,140lbs,4925,3896
55,straight & narrow,36c,top,fit,"5' 7""",6,everyday,14,140lbs,4925,4936
55,straight & narrow,36c,blouse,small,"5' 7""",2,work,20,140lbs,4925,4443
55,straight & narrow,36c,dress,fit,"5' 7""",10,work,20,140lbs,4925,4508
31,straight & narrow,34c,dress,small,"5' 5""",8,work,4,120lbs,38981,106
31,straight & narrow,34c,dress,fit,"5' 5""",10,work,8,120lbs,38981,871
31,straight & narrow,34c,dress,small,"5' 5""",8,other,8,120lbs,38981,1676
31,straight & narrow,34c,dress,fit,"5' 5""",10,work,8,120lbs,38981,2049
31,straight & narrow,34c,dress,fit,"5' 5""",10,everyday,8,120lbs,38981,2229
31,straight & narrow,34c,dress,fit,"5' 5""",10,work,8,120lbs,38981,3155
31,straight & narrow,34c,dress,fit,"5' 5""",10,everyday,8,120lbs,38981,3706
32,pear,34d,dress,fit,"5' 7""",8,work,16,150lbs,27065,106
32,pear,34d,gown,fit,"5' 7""",8,wedding,16,150lbs,27065,1243
32,pear,34d,sheath,fit,"5' 7""",10,work,14,150lbs,27065,1434
32,pear,34d,dress,fit,"5' 7""",10,work,16,150lbs,27065,3155
32,pear,34d,sheath,fit,"5' 7""",6,work,16,150lbs,27065,3896
32,pear,34d,dress,fit,"5' 7""",8,other,16,150lbs,27065,3771
32,pear,34d,top,small,"5' 7""",8,date,12,150lbs,27065,3540
38,pear,34d,dress,small,"5' 7""",8,work,16,147lbs,10371,106
38,pear,34d,dress,small,"5' 7""",8,work,16,147lbs,10371,326
38,pear,34d,dress,fit,"5' 7""",8,party,16,147lbs,10371,536
38,pear,34d,top,fit,"5' 7""",10,everyday,16,147lbs,10371,1634
38,pear,34d,top,fit,"5' 7""",8,work,14,147lbs,10371,1670
38,pear,34d,blazer,fit,"5' 7""",10,work,14,147lbs,10371,1674
38,pear,34d,dress,fit,"5' 7""",10,work,14,147lbs,10371,3267
38,pear,34d,dress,fit,"5' 7""",10,work,16,147lbs,10371,3378
38,pear,34d,dress,fit,"5' 7""",10,work,24,147lbs,10371,3939
38,pear,34d,blouse,fit,"5' 7""",8,work,12,147lbs,10371,4118
38,pear,34d,dress,fit,"5' 7""",10,party,16,147lbs,10371,4235
38,pear,34d,dress,fit,"5' 7""",8,party,16,147lbs,10371,4494
54,athletic,34b,dress,fit,"5' 7""",10,work,12,135lbs,10398,106
54,athletic,34b,dress,fit,"5' 7""",10,work,12,135lbs,10398,378
54,athletic,34b,tank,fit,"5' 7""",8,party,14,135lbs,10398,782
54,athletic,34b,dress,fit,"5' 7""",10,work,12,135lbs,10398,2204
54,athletic,34b,dress,fit,"5' 7""",10,work,12,135lbs,10398,3378
54,athletic,34b,top,fit,"5' 7""",10,work,12,135lbs,10398,3471
54,athletic,34b,dress,fit,"5' 7""",10,work,8,135lbs,10398,3546
33,hourglass,32d,dress,small,"5' 4""",8,work,20,155lbs,1315,106
33,hourglass,32d,dress,large,"5' 4""",10,work,24,155lbs,1315,146
33,hourglass,32d,sheath,small,"5' 4""",10,wedding,24,155lbs,1315,214
33,hourglass,32d,dress,fit,"5' 4""",10,work,24,155lbs,1315,250
33,hourglass,32d,dress,small,"5' 4""",10,work,24,155lbs,1315,255
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,24,155lbs,1315,292
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,300
33,hourglass,32d,dress,large,"5' 4""",10,work,24,155lbs,1315,321
33,hourglass,32d,dress,fit,"5' 4""",10,work,24,155lbs,1315,410
33,hourglass,32d,shift,small,"5' 4""",10,work,24,155lbs,1315,567
33,hourglass,32d,dress,small,"5' 4""",10,party,4,155lbs,1315,577
33,hourglass,32d,dress,fit,"5' 4""",10,work,20,155lbs,1315,357
33,hourglass,32d,skirt,fit,"5' 4""",8,work,24,155lbs,1315,817
33,hourglass,32d,dress,small,"5' 4""",8,work,20,155lbs,1315,843
33,hourglass,32d,dress,small,"5' 4""",8,work,20,155lbs,1315,911
33,hourglass,32d,shirtdress,fit,"5' 4""",10,work,20,155lbs,1315,922
33,hourglass,32d,shift,fit,"5' 4""",8,work,20,155lbs,1315,1005
33,hourglass,32d,jacket,fit,"5' 4""",10,work,20,155lbs,1315,1134
33,hourglass,32d,shirtdress,fit,"5' 4""",10,work,20,155lbs,1315,1248
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,24,155lbs,1315,1282
33,hourglass,32d,dress,small,"5' 4""",10,work,24,155lbs,1315,1346
33,hourglass,32d,dress,large,"5' 4""",8,work,20,155lbs,1315,307
33,hourglass,32d,dress,fit,"5' 4""",8,everyday,20,155lbs,1315,1452
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,1477
33,hourglass,32d,skirt,fit,"5' 4""",10,work,24,155lbs,1315,1478
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,1515
33,hourglass,32d,blouse,fit,"5' 4""",10,work,20,155lbs,1315,1642
33,hourglass,32d,shift,small,"5' 4""",10,work,24,155lbs,1315,1654
33,hourglass,32d,dress,small,"5' 4""",10,vacation,20,155lbs,1315,1707
33,hourglass,32d,jacket,fit,"5' 4""",10,everyday,24,155lbs,1315,1774
33,hourglass,32d,down,fit,"5' 4""",8,everyday,24,155lbs,1315,1804
33,hourglass,32d,dress,fit,"5' 4""",10,work,20,155lbs,1315,1848
33,hourglass,32d,dress,fit,"5' 4""",10,vacation,20,155lbs,1315,1885
33,hourglass,32d,dress,large,"5' 4""",6,work,20,155lbs,1315,1931
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,70
33,hourglass,32d,dress,fit,"5' 4""",10,vacation,20,155lbs,1315,1972
33,hourglass,32d,shirt,fit,"5' 4""",10,work,20,155lbs,1315,1999
33,hourglass,32d,dress,small,"5' 4""",8,work,24,155lbs,1315,2038
33,hourglass,32d,dress,fit,"5' 4""",8,work,20,155lbs,1315,2043
33,hourglass,32d,dress,small,"5' 4""",10,work,24,155lbs,1315,1605
33,hourglass,32d,dress,small,"5' 4""",10,everyday,20,155lbs,1315,1593
33,hourglass,32d,dress,small,"5' 4""",10,work,20,155lbs,1315,2279
33,hourglass,32d,dress,fit,"5' 4""",10,work,20,155lbs,1315,2313
33,hourglass,32d,dress,fit,"5' 4""",8,everyday,24,155lbs,1315,2319
33,hourglass,32d,sheath,small,"5' 4""",10,wedding,24,155lbs,1315,2325
33,hourglass,32d,jacket,small,"5' 4""",10,work,24,155lbs,1315,2326
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,2346
33,hourglass,32d,dress,fit,"5' 4""",6,work,20,155lbs,1315,2368
33,hourglass,32d,dress,large,"5' 4""",8,work,24,155lbs,1315,2443
33,hourglass,32d,dress,fit,"5' 4""",10,work,24,155lbs,1315,2634
33,hourglass,32d,dress,fit,"5' 4""",10,work,20,155lbs,1315,2644
33,hourglass,32d,jacket,small,"5' 4""",8,work,24,155lbs,1315,2699
33,hourglass,32d,dress,large,"5' 4""",8,work,24,155lbs,1315,2737
33,hourglass,32d,dress,large,"5' 4""",10,work,20,155lbs,1315,1400
33,hourglass,32d,sheath,small,"5' 4""",8,party,24,155lbs,1315,2896
33,hourglass,32d,dress,large,"5' 4""",10,work,24,155lbs,1315,3166
33,hourglass,32d,down,fit,"5' 4""",10,everyday,20,155lbs,1315,3232
33,hourglass,32d,jacket,fit,"5' 4""",10,work,20,155lbs,1315,399
33,hourglass,32d,coat,fit,"5' 4""",8,work,20,155lbs,1315,3469
33,hourglass,32d,dress,fit,"5' 4""",10,work,20,155lbs,1315,3641
33,hourglass,32d,dress,large,"5' 4""",8,work,24,155lbs,1315,3790
33,hourglass,32d,dress,small,"5' 4""",8,work,20,155lbs,1315,3962
33,hourglass,32d,dress,small,"5' 4""",10,formal affair,24,155lbs,1315,4122
33,hourglass,32d,dress,fit,"5' 4""",8,work,24,155lbs,1315,4248
33,hourglass,32d,shift,fit,"5' 4""",10,work,24,155lbs,1315,547
33,hourglass,32d,dress,fit,"5' 4""",10,everyday,20,155lbs,1315,4386
33,hourglass,32d,top,fit,"5' 4""",8,work,24,155lbs,1315,721
33,hourglass,32d,dress,large,"5' 4""",10,everyday,16,155lbs,1315,4923
24,athletic,32a,dress,fit,"5' 11""",10,work,1,115lbs,537,106
24,athletic,32a,gown,fit,"5' 11""",10,formal affair,1,115lbs,537,184
24,athletic,32a,dress,fit,"5' 11""",6,work,1,115lbs,537,847
24,athletic,32a,top,fit,"5' 11""",10,everyday,1,115lbs,537,2322
24,athletic,32a,dress,large,"5' 11""",8,work,1,115lbs,537,2660
24,athletic,32a,dress,fit,"5' 11""",10,work,1,115lbs,537,3625
24,athletic,32a,blazer,large,"5' 11""",6,work,4,115lbs,537,4323
55,hourglass,36c,dress,fit,"5' 5""",10,work,20,155lbs,10403,106
55,hourglass,36c,jumpsuit,fit,"5' 5""",10,work,16,155lbs,10403,570
55,hourglass,36c,dress,fit,"5' 5""",8,work,16,155lbs,10403,1809
55,hourglass,36c,dress,fit,"5' 5""",10,work,20,155lbs,10403,2723
55,hourglass,36c,top,fit,"5' 5""",10,everyday,14,155lbs,10403,5297
24,hourglass,32a,shift,large,"5' 3""",10,work,1,110lbs,1737,107
24,hourglass,32a,dress,small,"5' 3""",10,party,4,110lbs,1737,119
24,hourglass,32a,dress,fit,"5' 3""",8,work,4,110lbs,1737,146
24,hourglass,32a,dress,fit,"5' 3""",6,work,4,110lbs,1737,210
24,hourglass,32a,dress,fit,"5' 3""",10,work,1,110lbs,1737,335
24,hourglass,32a,dress,large,"5' 3""",10,work,1,110lbs,1737,404
24,hourglass,32a,dress,fit,"5' 3""",10,work,1,110lbs,1737,410
24,hourglass,32a,dress,fit,"5' 3""",10,work,1,110lbs,1737,535
24,hourglass,32a,blazer,large,"5' 3""",10,work,4,110lbs,1737,580
24,hourglass,32a,dress,large,"5' 3""",10,work,1,110lbs,1737,637
24,hourglass,32a,dress,fit,"5' 3""",10,formal affair,8,110lbs,1737,340
24,hourglass,32a,jacket,small,"5' 3""",10,work,4,110lbs,1737,750
24,hourglass,32a,skirt,fit,"5' 3""",10,work,1,110lbs,1737,802
24,hourglass,32a,dress,fit,"5' 3""",8,work,1,110lbs,1737,843
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,1125
24,hourglass,32a,dress,large,"5' 3""",8,work,1,110lbs,1737,1155
24,hourglass,32a,dress,large,"5' 3""",6,work,8,110lbs,1737,1161
24,hourglass,32a,dress,small,"5' 3""",10,party,4,110lbs,1737,1184
24,hourglass,32a,dress,fit,"5' 3""",10,work,1,110lbs,1737,1346
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,1465
24,hourglass,32a,top,large,"5' 3""",8,work,4,110lbs,1737,1476
24,hourglass,32a,dress,fit,"5' 3""",8,work,4,110lbs,1737,1536
24,hourglass,32a,dress,fit,"5' 3""",8,work,1,110lbs,1737,1615
24,hourglass,32a,dress,large,"5' 3""",8,work,4,110lbs,1737,1646
24,hourglass,32a,romper,fit,"5' 3""",10,date,4,110lbs,1737,1673
24,hourglass,32a,top,large,"5' 3""",10,date,4,110lbs,1737,154
24,hourglass,32a,dress,fit,"5' 3""",10,work,1,110lbs,1737,1794
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,1800
24,hourglass,32a,dress,large,"5' 3""",8,work,4,110lbs,1737,1981
24,hourglass,32a,dress,small,"5' 3""",8,work,1,110lbs,1737,2023
24,hourglass,32a,dress,fit,"5' 3""",8,party,1,110lbs,1737,992
24,hourglass,32a,dress,large,"5' 3""",8,work,1,110lbs,1737,2126
24,hourglass,32a,dress,fit,"5' 3""",8,work,1,110lbs,1737,2279
24,hourglass,32a,top,fit,"5' 3""",8,everyday,4,110lbs,1737,2409
24,hourglass,32a,dress,large,"5' 3""",8,work,4,110lbs,1737,1713
24,hourglass,32a,jumpsuit,small,"5' 3""",8,work,1,110lbs,1737,2438
24,hourglass,32a,dress,fit,"5' 3""",6,work,4,110lbs,1737,2496
24,hourglass,32a,dress,large,"5' 3""",10,work,1,110lbs,1737,2737
24,hourglass,32a,top,large,"5' 3""",10,work,4,110lbs,1737,21
24,hourglass,32a,skirt,fit,"5' 3""",10,work,1,110lbs,1737,2894
24,hourglass,32a,dress,large,"5' 3""",8,work,1,110lbs,1737,2913
24,hourglass,32a,romper,fit,"5' 3""",8,other,4,110lbs,1737,2998
24,hourglass,32a,romper,fit,"5' 3""",10,date,1,110lbs,1737,3048
24,hourglass,32a,coat,large,"5' 3""",10,everyday,4,110lbs,1737,3319
24,hourglass,32a,dress,small,"5' 3""",8,party,1,110lbs,1737,3337
24,hourglass,32a,dress,small,"5' 3""",8,party,1,110lbs,1737,2307
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,3416
24,hourglass,32a,top,large,"5' 3""",10,work,1,110lbs,1737,3600
24,hourglass,32a,dress,large,"5' 3""",8,work,1,110lbs,1737,3610
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,1798
24,hourglass,32a,top,fit,"5' 3""",6,everyday,1,110lbs,1737,3302
24,hourglass,32a,dress,fit,"5' 3""",10,work,4,110lbs,1737,3641
24,hourglass,32a,dress,large,"5' 3""",10,work,12,110lbs,1737,3939
24,hourglass,32a,top,fit,"5' 3""",6,work,4,110lbs,1737,1284
24,hourglass,32a,dress,small,"5' 3""",8,work,4,110lbs,1737,4598
24,hourglass,32a,shirt,large,"5' 3""",10,work,1,110lbs,1737,4627
24,hourglass,32a,dress,large,"5' 3""",6,work,1,110lbs,1737,5350
43,apple,38d,shift,fit,"5' 8""",10,party,28,170lbs,234,107
43,apple,38d,dress,fit,"5' 8""",8,party,24,170lbs,234,203
43,apple,38d,gown,fit,"5' 8""",10,wedding,25,170lbs,234,145
43,apple,38d,dress,fit,"5' 8""",8,party,24,170lbs,234,1033
43,apple,38d,dress,fit,"5' 8""",10,party,24,170lbs,234,590
43,apple,38d,dress,fit,"5' 8""",10,wedding,24,170lbs,234,2172
43,apple,38d,dress,fit,"5' 8""",8,party,28,170lbs,234,2397
49,pear,34b,shift,large,"5' 4""",8,wedding,8,150lbs,8420,107
49,pear,34b,dress,large,"5' 4""",10,wedding,12,150lbs,8420,839
49,pear,34b,shirt,fit,"5' 4""",8,everyday,16,150lbs,8420,2994
49,pear,34b,dress,large,"5' 4""",10,party,8,150lbs,8420,3788
49,pear,34b,coat,large,"5' 4""",8,everyday,14,150lbs,8420,3668
36,straight & narrow,34b,shift,large,"5' 8""",10,party,8,134lbs,1927,107
36,straight & narrow,34b,dress,fit,"5' 8""",10,everyday,8,134lbs,1927,926
36,straight & narrow,34b,dress,large,"5' 8""",10,work,8,134lbs,1927,1205
36,straight & narrow,34b,dress,large,"5' 8""",8,everyday,8,134lbs,1927,1356
36,straight & narrow,34b,jumpsuit,large,"5' 8""",10,party,8,134lbs,1927,1678
36,straight & narrow,34b,dress,fit,"5' 8""",8,work,12,134lbs,1927,2131
36,straight & narrow,34b,dress,large,"5' 8""",10,work,8,134lbs,1927,2290
36,straight & narrow,34b,dress,large,"5' 8""",10,everyday,8,134lbs,1927,2373
36,straight & narrow,34b,dress,large,"5' 8""",10,everyday,8,134lbs,1927,1713
36,straight & narrow,34b,dress,fit,"5' 8""",10,everyday,8,134lbs,1927,2508
36,straight & narrow,34b,shirtdress,large,"5' 8""",10,work,8,134lbs,1927,2613
36,straight & narrow,34b,dress,large,"5' 8""",10,work,8,134lbs,1927,2702
36,straight & narrow,34b,dress,fit,"5' 8""",10,vacation,12,134lbs,1927,2482
36,straight & narrow,34b,top,small,"5' 8""",8,everyday,8,134lbs,1927,3586
36,straight & narrow,34b,shift,fit,"5' 8""",8,party,12,134lbs,1927,1840
36,straight & narrow,34b,dress,fit,"5' 8""",10,vacation,12,134lbs,1927,3937
36,straight & narrow,34b,dress,fit,"5' 8""",10,other,12,134lbs,1927,4242
36,straight & narrow,34b,dress,large,"5' 8""",10,work,8,134lbs,1927,3588
36,straight & narrow,34b,top,large,"5' 8""",10,everyday,8,134lbs,1927,4635
36,straight & narrow,34b,jumpsuit,fit,"5' 8""",10,vacation,12,134lbs,1927,5377
